,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
60,0.0004558747329471142,7,64,sgd,3,"[64, 256, 32]",0.7921428680419922
61,0.002552527133083425,3,128,rmsprop,3,"[16, 256, 128]",0.9762856960296631
62,0.00989435847721955,5,64,adam,2,"[256, 32]",0.9769285917282104
63,0.0004558747329471142,3,128,rmsprop,2,"[64, 32]",0.9819285869598389
64,0.0024427791540672385,5,32,rmsprop,1,[64],0.9865000247955322
65,0.0012898609692450376,3,64,sgd,3,"[64, 256, 32]",0.9093571305274963
66,0.0002621885885298688,3,128,rmsprop,2,"[64, 256]",0.9782142639160156
67,0.002353280616957451,7,32,sgd,2,"[256, 16]",0.9559285640716553
68,0.005464379739917534,7,64,rmsprop,1,[64],0.9827142953872681
69,0.002353280616957451,3,32,sgd,1,[128],0.9481428861618042
70,0.002552527133083425,7,64,sgd,3,"[64, 256, 256]",0.9376428723335266
71,0.03487250129258369,3,64,sgd,2,"[16, 32]",0.9692857265472412
72,0.009483054544689071,5,64,adam,3,"[64, 256, 32]",0.9732142686843872
73,0.03487250129258369,3,64,sgd,2,"[16, 16]",0.9721428751945496
74,0.0003720717743188168,5,128,adam,3,"[16, 128, 64]",0.9757142663002014
75,0.003334609812582638,3,32,adam,1,[32],0.9778571724891663
76,0.0012898609692450376,5,32,rmsprop,1,[32],0.9841428399085999
77,0.0007594520975660203,3,64,adam,2,"[64, 32]",0.9815000295639038
78,0.004003313776493292,3,128,sgd,3,"[256, 16, 16]",0.9263571500778198
79,0.0015976967842322473,3,32,rmsprop,3,"[128, 128, 16]",0.9842143058776855
80,0.0012189596536477385,3,64,adam,2,"[32, 32]",0.9807142615318298
81,0.0007594520975660203,3,64,sgd,2,"[32, 64]",0.8845000267028809
82,0.0024427791540672385,3,32,sgd,3,"[128, 16, 64]",0.9479285478591919
83,0.03487250129258369,7,64,sgd,3,"[64, 256, 32]",0.9820713996887207
84,0.0014265990649259875,7,64,adam,2,"[32, 64]",0.9850000143051147
85,0.0012189596536477385,3,64,rmsprop,3,"[16, 256, 128]",0.9781428575515747
86,0.0042866244107305235,7,64,adam,3,"[16, 256, 32]",0.9794999957084656
87,0.00047216306472799727,5,32,rmsprop,1,[128],0.9850714206695557
88,0.0004558747329471142,5,32,adam,1,[16],0.9794285893440247
89,0.004003313776493292,3,128,sgd,3,"[32, 32, 16]",0.9165714383125305
90,0.0014265990649259875,7,64,rmsprop,1,[16],0.9830714464187622
91,0.00017391394065237868,3,32,rmsprop,3,"[16, 256, 128]",0.9769285917282104
92,0.0014265990649259875,7,64,sgd,1,[32],0.914642870426178
93,0.005858643226824369,7,32,rmsprop,3,"[64, 256, 128]",0.9688571691513062
94,0.0002621885885298688,5,32,sgd,1,[16],0.8657857179641724
95,0.00047216306472799727,5,32,adam,3,"[64, 32, 16]",0.9826428294181824
96,0.004003313776493292,7,64,sgd,2,"[16, 32]",0.944428563117981
97,0.0005279767244599051,3,128,sgd,3,"[128, 256, 16]",0.3807142972946167
98,0.005464379739917534,7,64,rmsprop,1,[128],0.9854285717010498
99,0.0007594520975660203,3,64,sgd,2,"[128, 16]",0.8812142610549927
100,0.0004523935303699041,3,64,rmsprop,1,[128],0.984000027179718
101,0.005464379739917534,7,128,adam,3,"[64, 256, 64]",0.9847857356071472
102,0.00047216306472799727,5,32,adam,3,"[128, 128, 16]",0.980571448802948
103,0.0015976967842322473,3,32,sgd,1,[64],0.930571436882019
104,0.00017064004462372104,3,64,adam,3,"[64, 256, 32]",0.9787142872810364
105,0.009483054544689071,5,32,adam,1,[128],0.9752143025398254
106,0.0007594520975660203,3,64,adam,2,"[32, 32]",0.979357123374939
