,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
305,0.012104468697830342,7,32,sgd,3,"[32, 128, 16]",0.9782857298851013
306,0.002409332091752527,7,64,adam,3,"[16, 16, 128]",0.9802857041358948
307,0.0032154347953897993,5,64,adam,3,"[32, 256, 16]",0.9837856888771057
308,0.012314457119516165,3,128,adam,1,[16],0.9764285683631897
309,0.012314457119516165,7,128,adam,3,"[128, 16, 32]",0.9796428680419922
310,0.00021528480953884367,7,128,adam,3,"[128, 16, 32]",0.9770714044570923
311,0.004180959652027494,3,32,adam,3,"[256, 128, 128]",0.979357123374939
312,0.0027240070604798066,7,32,adam,3,"[128, 32, 128]",0.9843571186065674
313,0.00886919859357738,7,128,adam,3,"[32, 16, 16]",0.9785714149475098
314,0.0008694307101599571,3,128,sgd,3,"[32, 128, 16]",0.24328571557998657
315,0.0031660119927871687,7,32,adam,2,"[64, 256]",0.9847142696380615
316,0.00886919859357738,5,128,rmsprop,2,"[256, 256]",0.9838571548461914
317,0.009501167805541161,7,128,rmsprop,2,"[32, 32]",0.977642834186554
318,0.012314457119516165,3,32,adam,3,"[256, 128, 128]",0.9684285521507263
319,0.00021528480953884367,3,128,adam,3,"[128, 16, 32]",0.9715714454650879
320,0.004529309057691896,7,64,adam,3,"[128, 256, 32]",0.982785701751709
321,0.012314457119516165,3,128,adam,3,"[32, 256, 16]",0.9762856960296631
322,0.002409332091752527,7,128,adam,1,[16],0.9804999828338623
323,0.009501167805541161,5,64,adam,1,[32],0.977142870426178
324,0.002409332091752527,7,32,sgd,3,"[32, 128, 16]",0.9532856941223145
325,0.0031660119927871687,7,32,adam,1,[256],0.9835714101791382
326,0.00010014315291987145,7,128,adam,3,"[64, 16, 128]",0.9660714268684387
327,0.009501167805541161,5,128,sgd,3,"[16, 32, 16]",0.9457857012748718
328,0.00886919859357738,5,128,rmsprop,1,[128],0.9842857122421265
329,0.012082639864916414,5,64,sgd,1,[256],0.9723571538925171
330,0.009501167805541161,5,128,rmsprop,3,"[128, 16, 32]",0.9807142615318298
331,0.0001071615304633879,5,128,adam,1,[64],0.9675714373588562
332,0.00015222191107660036,5,64,adam,1,[128],0.9816428422927856
333,0.007469506980462902,3,64,sgd,1,[128],0.9560714364051819
334,0.00886919859357738,5,64,rmsprop,1,[128],0.9815714359283447
335,0.00010014315291987145,7,64,sgd,1,[256],0.6852142810821533
336,0.00021528480953884367,5,128,sgd,2,"[256, 256]",0.6046428680419922
337,0.0008694307101599571,3,128,adam,1,[16],0.9755714535713196
338,0.0008694307101599571,3,32,adam,3,"[32, 128, 256]",0.9791428446769714
339,0.00021528480953884367,5,128,adam,3,"[32, 16, 16]",0.9693571329116821
340,0.007469506980462902,3,64,rmsprop,1,[128],0.9841428399085999
341,0.00010014315291987145,5,64,adam,3,"[32, 128, 128]",0.9760714173316956
342,0.009501167805541161,5,64,sgd,1,[256],0.9668571352958679
343,0.00015222191107660036,5,128,adam,2,"[16, 16]",0.9662142992019653
344,0.00023096690542765604,7,32,sgd,1,[32],0.8770714402198792
345,0.0012119582468149495,5,128,rmsprop,2,"[256, 16]",0.9860000014305115
346,0.00021528480953884367,5,32,rmsprop,1,[256],0.9853571653366089
347,0.00010014315291987145,5,64,adam,3,"[256, 128, 32]",0.979357123374939
348,0.005486719479970266,7,32,rmsprop,3,"[32, 16, 64]",0.9786428809165955
349,0.012082639864916414,3,64,adam,3,"[64, 16, 64]",0.9738571643829346
350,0.012314457119516165,3,128,adam,3,"[128, 16, 32]",0.9755714535713196
351,0.00021528480953884367,3,128,sgd,3,"[32, 256, 16]",0.1721428632736206
352,0.00886919859357738,7,128,adam,3,"[32, 16, 32]",0.9818571209907532
353,0.00021528480953884367,5,128,rmsprop,2,"[256, 32]",0.9810000061988831
354,0.0008694307101599571,3,64,rmsprop,1,[16],0.9797142744064331
355,0.0031660119927871687,7,32,adam,3,"[32, 128, 256]",0.9835000038146973
356,0.0005005811671345934,7,32,sgd,1,[64],0.9104999899864197
357,0.012314457119516165,3,64,adam,1,[32],0.9728571176528931
358,0.012082639864916414,3,64,sgd,3,"[64, 16, 64]",0.9634285569190979
359,0.012082639864916414,3,64,adam,1,[32],0.9747142791748047
360,0.004529309057691896,5,64,adam,3,"[128, 128, 128]",0.9804285764694214
361,0.01842361068535336,3,64,adam,3,"[128, 256, 32]",0.11428571492433548
362,0.00015222191107660036,5,128,adam,3,"[128, 32, 32]",0.9739285707473755
363,0.007781769354806259,7,32,adam,2,"[16, 16]",0.9731428623199463
364,0.00010014315291987145,5,64,adam,3,"[32, 16, 64]",0.9621428847312927
365,0.0231645176224103,7,128,adam,3,"[256, 128, 32]",0.11428571492433548
366,0.012314457119516165,5,64,sgd,1,[256],0.9686428308486938
367,0.012082639864916414,3,128,adam,1,[16],0.9787142872810364
368,0.012349209486886581,7,32,adam,3,"[32, 256, 16]",0.9692142605781555
369,0.0032154347953897993,5,32,adam,2,"[16, 64]",0.9778571724891663
370,0.00010014315291987145,5,64,adam,3,"[64, 256, 64]",0.9782142639160156
371,0.012082639864916414,3,64,adam,3,"[128, 256, 16]",0.9751428365707397
