,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
293,0.00470281968214954,3,64,rmsprop,1,[64],0.9813571572303772
294,0.0011347516005704094,7,128,adam,2,"[16, 16]",0.9757857322692871
295,0.0018099840426043243,7,64,rmsprop,3,"[64, 16, 16]",0.9860714077949524
296,0.011469130388011228,7,128,adam,2,"[32, 128]",0.9801428318023682
297,0.004105743128106961,5,32,sgd,3,"[32, 256, 16]",0.959928572177887
298,0.004105743128106961,5,128,rmsprop,3,"[16, 256, 256]",0.9789999723434448
299,0.007779519059717497,7,64,adam,2,"[16, 64]",0.9781428575515747
300,0.006793451279745021,3,128,adam,1,[32],0.9790714383125305
301,0.008284768840933803,3,128,adam,2,"[64, 256]",0.9798571467399597
302,0.01318438310130862,7,32,sgd,1,[128],0.9813571572303772
303,0.008284768840933803,3,64,adam,2,"[256, 16]",0.9814285635948181
304,0.0001,3,128,rmsprop,1,[16],0.9449285864830017
305,0.00037045269341106534,7,128,rmsprop,3,"[128, 32, 16]",0.9825714230537415
306,0.005038260750302207,5,32,rmsprop,2,"[16, 64]",0.9733571410179138
307,0.0002927106333661323,3,32,sgd,2,"[32, 64]",0.8625714182853699
308,0.03487250129258369,5,64,sgd,2,"[32, 64]",0.980571448802948
309,0.014492413829099318,3,128,sgd,3,"[128, 64, 256]",0.9576428532600403
310,0.00302277351176437,7,32,rmsprop,2,"[64, 16]",0.9802142977714539
311,0.009233112474024007,3,32,sgd,2,"[16, 32]",0.959928572177887
312,0.00039346221941783787,3,64,adam,2,"[16, 256]",0.9789999723434448
313,0.00041052766572378154,3,32,sgd,3,"[128, 128, 32]",0.8940714001655579
314,0.004741045164864908,7,32,sgd,2,"[16, 32]",0.9683571457862854
315,0.0005124258503763059,5,64,rmsprop,2,"[128, 256]",0.9854285717010498
316,0.013963781864040714,7,128,sgd,3,"[128, 128, 16]",0.965499997138977
317,0.03830969805288695,3,64,sgd,1,[32],0.9676428437232971
318,0.0037633649690071752,3,64,sgd,1,[64],0.9336428642272949
319,0.0043293952478437375,7,128,rmsprop,3,"[32, 32, 64]",0.9835000038146973
320,0.003334609812582638,5,64,adam,2,"[32, 128]",0.9836428761482239
321,0.00028742054308103396,3,32,sgd,2,"[128, 256]",0.8825713992118835
322,0.0005730550207208743,5,32,rmsprop,1,[64],0.9829999804496765
323,0.00042678991349321446,3,128,rmsprop,2,"[32, 16]",0.9745714068412781
324,0.0006881832803845104,7,64,adam,1,[128],0.987500011920929
325,0.000793452590286694,3,32,sgd,3,"[16, 32, 32]",0.8902857303619385
326,0.010160927085434516,3,128,rmsprop,2,"[16, 16]",0.9746428728103638
327,0.010160927085434516,3,128,adam,3,"[32, 256, 256]",0.974142849445343
328,0.009483054544689071,7,32,adam,1,[32],0.9693571329116821
329,0.00015199805205200255,5,64,adam,1,[256],0.9829285740852356
330,0.00022407980235823895,5,64,adam,2,"[32, 128]",0.9802857041358948
331,0.0008350413129632534,3,32,adam,1,[64],0.9804285764694214
332,0.004405920299242687,7,32,rmsprop,2,"[32, 64]",0.9780714511871338
333,0.013663688738987902,7,32,rmsprop,2,"[32, 64]",0.9455714225769043
334,0.009840269442156095,5,64,rmsprop,1,[16],0.9735714197158813
335,0.0016566935211847057,7,32,rmsprop,1,[16],0.9860000014305115
336,0.00131072025986841,3,128,rmsprop,2,"[64, 16]",0.9817143082618713
337,0.0013706272341494313,7,32,adam,2,"[32, 16]",0.983214259147644
338,0.00967417492433186,5,128,rmsprop,1,[128],0.9804999828338623
339,0.012260091424427822,7,64,rmsprop,2,"[32, 128]",0.9770714044570923
340,0.00565630452949312,7,32,adam,1,[16],0.9778571724891663
341,0.00565630452949312,7,32,sgd,2,"[64, 64]",0.970714271068573
342,0.00470281968214954,3,128,rmsprop,1,[64],0.9807857275009155
343,0.00470281968214954,3,64,rmsprop,1,[64],0.979285717010498
344,0.0011347516005704094,7,128,adam,3,"[64, 16, 16]",0.9797857403755188
345,0.0018099840426043243,7,64,adam,2,"[16, 16]",0.9794999957084656
346,0.011469130388011228,5,32,sgd,1,[32],0.9779285788536072
347,0.004105743128106961,7,128,adam,2,"[128, 32]",0.9821428656578064
348,0.004105743128106961,5,128,rmsprop,2,"[16, 64]",0.9839285612106323
349,0.007779519059717497,7,32,adam,3,"[16, 32, 256]",0.977571427822113
350,0.006793451279745021,3,128,adam,2,"[64, 256]",0.9797857403755188
351,0.008284768840933803,3,128,adam,1,[32],0.9804999828338623
352,0.01318438310130862,7,32,rmsprop,1,[256],0.9804999828338623
353,0.0026429927239777864,7,64,adam,1,[32],0.9824285507202148
354,0.0001,3,128,rmsprop,3,"[128, 32, 16]",0.9636428356170654
355,0.00037045269341106534,7,128,rmsprop,2,"[128, 64]",0.9830714464187622
356,0.005038260750302207,5,32,sgd,3,"[64, 256, 128]",0.9697142839431763
357,0.0002927106333661323,3,32,rmsprop,2,"[16, 64]",0.9769999980926514
358,0.03487250129258369,5,64,sgd,3,"[256, 64, 256]",0.9800000190734863
359,0.014492413829099318,3,128,sgd,2,"[32, 64]",0.946142852306366
360,0.00302277351176437,7,32,sgd,2,"[16, 32]",0.9590714573860168
361,0.009233112474024007,3,32,adam,2,"[64, 16]",0.9792143106460571
362,0.00039346221941783787,7,64,adam,2,"[128, 128]",0.9863571524620056
363,0.00041052766572378154,3,32,sgd,3,"[16, 256, 128]",0.795285701751709
364,0.004741045164864908,7,32,rmsprop,2,"[128, 256]",0.9816428422927856
365,0.0005124258503763059,5,64,sgd,2,"[16, 128]",0.7533571720123291
366,0.013963781864040714,5,128,sgd,1,[32],0.9574999809265137
367,0.03830969805288695,3,64,sgd,3,"[128, 128, 16]",0.975428581237793
368,0.0037633649690071752,7,128,rmsprop,3,"[32, 32, 64]",0.9813571572303772
